DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CH,2017,9198.56,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CH,2018,9273.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2010,596.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2011,616.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2012,586.56,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2013,579.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2014,536.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2015,541.17,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2016,572.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2017,602.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CY,2018,663.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CZ,2013,2418.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CZ,2014,2309.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CZ,2015,2361.52,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CZ,2016,2460.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CZ,2017,2676.19,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,CZ,2018,2942.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2009,17734.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2010,18328.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2011,18887.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2012,19472.24,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2013,20039.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2014,20923.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2015,21706.12,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2016,23128.45,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2017,22843.30,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DE,2018,23499.12,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2010,15226.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2011,15189.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2012,15633.22,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2013,15739.52,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2014,16026.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2015,16576.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2016,16721.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2017,17424.64,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,DK,2018,17960.17,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2012,245976.75,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2013,244540.24,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2014,247167.97,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2015,258122.15,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2016,265164.56,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2017,270017.17,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA12,2018,278693.24,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA18,2014,251239.45,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA18,2015,262414.21,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA18,2016,269323.23,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA18,2017,274200.04,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA18,2018,283059.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA19,2014,252200.38,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA19,2015,263428.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA19,2016,270346.10,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA19,2017,275235.38,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EA19,2018,284101.20,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2009,143.99,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2010,151.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2011,155.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2012,162.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2013,172.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2014,208.18,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2015,229.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2016,229.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2017,232.97,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EE,2018,198.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2009,6444.85,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2010,6653.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2011,4344.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2012,5354.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2013,5130.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2014,4823.65,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2015,4743.31,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2016,5278.01,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2017,4719.58,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EL,2018,4654.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2009,69966.21,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2010,68337.22,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2011,67375.15,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2012,64738.05,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2013,62962.13,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2014,64011.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2015,68844.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2016,69651.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2017,72286.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,ES,2018,73901.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU15,2013,443319.22,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU15,2014,455702.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU15,2015,479295.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU15,2016,482658.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU15,2017,487518.07,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU15,2018,501389.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2007,2014,496430.72,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2007,2015,523352.56,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2007,2016,526954.56,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2007,2017,532274.85,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2007,2018,548058.28,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2020,2014,335867.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2020,2015,350209.59,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2020,2016,359955.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2020,2017,367749.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU27_2020,2018,378825.99,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU28,2014,497470.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU28,2015,524503.27,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU28,2016,528155.13,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU28,2017,533507.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,EU28,2018,549299.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2009,8413.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2010,8689.14,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2011,9251.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2012,9736.03,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2013,10017.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2014,10085.17,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2015,10008.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2016,9908.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2017,10244.18,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FI,2018,10491.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2009,9708.52,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2010,9914.54,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2011,10125.57,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2012,10573.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2013,11305.64,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2014,11651.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2015,11874.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2016,12166.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2017,12506.04,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,FR,2018,12994.85,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HR,2013,116.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HR,2014,132.20,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HR,2015,177.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HR,2016,276.58,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HR,2017,351.86,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HR,2018,370.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2009,1099.61,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2010,1036.90,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2011,1069.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2012,1131.34,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2013,1171.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2014,1299.18,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2015,1558.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2016,1180.73,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2017,1125.95,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,HU,2018,1231.34,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2011,10465.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2012,10716.11,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2013,10248.11,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2014,10111.85,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2015,10604.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2016,11052.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2017,11511.28,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IE,2018,12156.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2011,642.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2012,651.24,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2013,666.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2014,693.86,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2015,730.90,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2016,760.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2017,813.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IS,2018,858.49,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2012,103344.54,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2013,101532.34,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2014,101536.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2015,101934.90,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2016,104282.63,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2017,105859.38,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,IT,2018,108571.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2009,349.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2010,335.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2011,330.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2012,321.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2013,317.49,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2014,385.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2015,406.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2016,404.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2017,398.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LT,2018,401.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2011,127.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2012,67.13,b
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2013,70.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2014,84.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2015,88.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2016,94.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2017,99.38,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LU,2018,97.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LV,2013,1089.23,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LV,2014,1119.56,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LV,2015,1193.13,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LV,2016,1250.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LV,2017,1314.32,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,LV,2018,1497.95,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,MT,2014,580.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,MT,2015,634.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,MT,2016,700.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,MT,2017,757.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,MT,2018,809.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2009,3044.72,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2010,2913.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2011,2940.41,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2012,3030.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2013,3020.02,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2014,3058.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2015,3807.15,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2016,3872.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2017,3906.95,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NL,2018,4199.84,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2011,15780.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2012,16563.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2013,17374.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2014,18291.55,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2015,18608.64,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2016,18671.04,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2017,19717.49,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,NO,2018,20624.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PL,2013,4647.68,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PL,2014,4372.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PL,2015,4635.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PL,2016,5247.27,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PL,2017,5710.42,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PL,2018,5562.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2009,12743.96,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2010,13455.87,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2011,12335.63,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2012,11263.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2013,11554.95,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2014,11483.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2015,11877.54,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2016,12197.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2017,12402.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,PT,2018,13229.69,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,RO,2011,1252.34,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,MIO_PPS,HF11,RO,2012,1330.87,
